paper_id,doi,title,year,journal,diameter_nm,length_um,layers,method,cvd_temperature_C,catalyst,carbon_source,conductivity_Sm,tensile_strength_GPa,youngs_modulus_GPa,notes,status,material_type,source_reference
CNT_124,SYNTHETIC_124,Synthetic data based on literature ranges (MWCNT),2013,Literature-based synthesis,16.96,570.7,3,CVD,986.0,Fe,C2H2,342920.0,47.8,298.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_125,SYNTHETIC_125,Synthetic data based on literature ranges (MWCNT),2017,Literature-based synthesis,5.42,501.4,14,CVD,887.0,Co,C2H2,416386.0,38.9,939.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_126,SYNTHETIC_126,Synthetic data based on literature ranges (MWCNT),2010,Literature-based synthesis,23.44,253.9,4,CVD,701.0,,CH4,192784.0,32.0,809.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_127,SYNTHETIC_127,Synthetic data based on literature ranges (MWCNT),2015,Literature-based synthesis,9.43,950.7,18,CVD,863.0,Co/Mo,CO,825905.0,56.1,974.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_128,SYNTHETIC_128,Synthetic data based on literature ranges (MWCNT),2014,Literature-based synthesis,49.09,904.3,13,CVD,996.0,Co/Mo,CH4,735018.0,74.8,417.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_129,SYNTHETIC_129,Synthetic data based on literature ranges (MWCNT),2016,Literature-based synthesis,25.24,319.7,16,Arc discharge,,,,367614.0,74.7,1233.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_130,SYNTHETIC_130,Synthetic data based on literature ranges (MWCNT),2012,Literature-based synthesis,40.38,747.6,8,CVD,857.0,Ni,C2H4,428228.0,49.2,642.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_131,SYNTHETIC_131,Synthetic data based on literature ranges (MWCNT),2022,Literature-based synthesis,35.73,346.5,13,Arc discharge,,,,823579.0,47.7,883.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_132,SYNTHETIC_132,Synthetic data based on literature ranges (MWCNT),2020,Literature-based synthesis,32.42,887.1,11,Laser ablation,,,,475755.0,42.3,1162.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_133,SYNTHETIC_133,Synthetic data based on literature ranges (MWCNT),2021,Literature-based synthesis,44.11,533.6,4,CVD,703.0,Fe,CH4,133837.0,43.6,636.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_134,SYNTHETIC_134,Synthetic data based on literature ranges (MWCNT),2017,Literature-based synthesis,49.25,770.6,8,Arc discharge,,,,759045.0,10.2,630.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_135,SYNTHETIC_135,Synthetic data based on literature ranges (MWCNT),2019,Literature-based synthesis,16.5,303.3,6,CVD,705.0,,C2H2,445894.0,57.6,389.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_136,SYNTHETIC_136,Synthetic data based on literature ranges (MWCNT),2011,Literature-based synthesis,40.51,266.4,7,HiPco,,,,895779.0,52.1,987.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_137,SYNTHETIC_137,Synthetic data based on literature ranges (MWCNT),2019,Literature-based synthesis,10.85,991.3,9,Laser ablation,,,,684682.0,52.5,686.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_138,SYNTHETIC_138,Synthetic data based on literature ranges (MWCNT),2019,Literature-based synthesis,5.21,390.2,10,CVD,934.0,Co,CH4,972192.0,71.9,1082.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_139,SYNTHETIC_139,Synthetic data based on literature ranges (MWCNT),2015,Literature-based synthesis,27.68,267.6,4,Laser ablation,,,,726419.0,20.8,815.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_140,SYNTHETIC_140,Synthetic data based on literature ranges (MWCNT),2020,Literature-based synthesis,32.28,750.4,10,Laser ablation,,,,874114.0,42.0,589.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_141,SYNTHETIC_141,Synthetic data based on literature ranges (MWCNT),2020,Literature-based synthesis,9.09,889.9,3,Laser ablation,,,,828564.0,55.9,578.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_142,SYNTHETIC_142,Synthetic data based on literature ranges (MWCNT),2010,Literature-based synthesis,16.23,260.1,7,CVD,917.0,Co,CH4,298165.0,57.8,279.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_143,SYNTHETIC_143,Synthetic data based on literature ranges (MWCNT),2010,Literature-based synthesis,5.89,884.1,4,CVD,903.0,Ni,CH4,890767.0,65.8,695.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_144,SYNTHETIC_144,Synthetic data based on literature ranges (MWCNT),2015,Literature-based synthesis,10.4,168.8,14,Laser ablation,,,,727724.0,57.6,854.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_145,SYNTHETIC_145,Synthetic data based on literature ranges (MWCNT),2020,Literature-based synthesis,11.89,882.8,14,Laser ablation,,,,126323.0,67.8,372.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_146,SYNTHETIC_146,Synthetic data based on literature ranges (MWCNT),2022,Literature-based synthesis,13.75,909.6,19,Laser ablation,,,,848921.0,45.5,268.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_147,SYNTHETIC_147,Synthetic data based on literature ranges (MWCNT),2018,Literature-based synthesis,32.0,981.4,18,CVD,813.0,Fe,Ethanol,215604.0,29.8,277.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_148,SYNTHETIC_148,Synthetic data based on literature ranges (MWCNT),2011,Literature-based synthesis,48.26,348.5,16,Laser ablation,,,,192259.0,75.6,947.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_149,SYNTHETIC_149,Synthetic data based on literature ranges (MWCNT),2022,Literature-based synthesis,47.52,174.7,13,CVD,875.0,Co,C2H4,141168.0,71.0,1185.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_150,SYNTHETIC_150,Synthetic data based on literature ranges (MWCNT),2023,Literature-based synthesis,23.96,651.1,13,CVD,707.0,Co,C2H2,793367.0,57.8,674.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_151,SYNTHETIC_151,Synthetic data based on literature ranges (MWCNT),2015,Literature-based synthesis,25.02,944.9,4,CVD,749.0,Fe/Co,C2H4,298693.0,15.8,712.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_152,SYNTHETIC_152,Synthetic data based on literature ranges (MWCNT),2020,Literature-based synthesis,9.17,869.4,13,CVD,919.0,Co/Mo,Ethanol,968068.0,63.2,670.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_153,SYNTHETIC_153,Synthetic data based on literature ranges (MWCNT),2011,Literature-based synthesis,22.24,895.2,16,Arc discharge,,,,280323.0,70.8,974.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_154,SYNTHETIC_154,Synthetic data based on literature ranges (MWCNT),2022,Literature-based synthesis,43.62,478.5,9,CVD,761.0,Fe,CH4,508324.0,47.1,241.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_155,SYNTHETIC_155,Synthetic data based on literature ranges (MWCNT),2018,Literature-based synthesis,9.17,42.2,4,CVD,839.0,Fe,C2H4,646576.0,27.3,619.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_156,SYNTHETIC_156,Synthetic data based on literature ranges (MWCNT),2011,Literature-based synthesis,10.56,655.0,3,Laser ablation,,,,379326.0,41.9,189.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_157,SYNTHETIC_157,Synthetic data based on literature ranges (MWCNT),2015,Literature-based synthesis,34.98,401.6,16,Arc discharge,,,,362496.0,58.6,1121.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_158,SYNTHETIC_158,Synthetic data based on literature ranges (MWCNT),2011,Literature-based synthesis,45.67,727.0,10,CVD,996.0,Fe,C2H2,656340.0,59.2,744.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_159,SYNTHETIC_159,Synthetic data based on literature ranges (MWCNT),2016,Literature-based synthesis,18.34,522.5,2,Laser ablation,,,,174258.0,67.7,405.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_160,SYNTHETIC_160,Synthetic data based on literature ranges (MWCNT),2017,Literature-based synthesis,9.24,571.9,15,Arc discharge,,,,839297.0,12.9,917.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_161,SYNTHETIC_161,Synthetic data based on literature ranges (MWCNT),2021,Literature-based synthesis,32.91,709.4,7,Arc discharge,,,,654944.0,52.9,470.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_162,SYNTHETIC_162,Synthetic data based on literature ranges (MWCNT),2019,Literature-based synthesis,43.94,716.9,16,Laser ablation,,,,172103.0,72.6,805.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_163,SYNTHETIC_163,Synthetic data based on literature ranges (MWCNT),2012,Literature-based synthesis,39.84,486.1,10,CVD,832.0,Fe/Co,C2H4,685265.0,43.5,796.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_164,SYNTHETIC_164,Synthetic data based on literature ranges (MWCNT),2015,Literature-based synthesis,48.87,343.5,9,Laser ablation,,,,490290.0,13.1,370.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_165,SYNTHETIC_165,Synthetic data based on literature ranges (MWCNT),2010,Literature-based synthesis,36.8,236.2,10,CVD,724.0,Co,CH4,476560.0,24.3,1002.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_166,SYNTHETIC_166,Synthetic data based on literature ranges (MWCNT),2014,Literature-based synthesis,43.81,729.9,6,CVD,811.0,,CH4,880328.0,50.5,571.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_167,SYNTHETIC_167,Synthetic data based on literature ranges (MWCNT),2015,Literature-based synthesis,21.59,610.1,16,Laser ablation,,,,479549.0,29.4,850.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_168,SYNTHETIC_168,Synthetic data based on literature ranges (MWCNT),2023,Literature-based synthesis,19.88,390.0,19,Arc discharge,,,,759802.0,19.2,1009.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_169,SYNTHETIC_169,Synthetic data based on literature ranges (MWCNT),2015,Literature-based synthesis,11.45,245.2,15,Arc discharge,,,,471728.0,14.8,685.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_170,SYNTHETIC_170,Synthetic data based on literature ranges (MWCNT),2010,Literature-based synthesis,43.93,450.9,8,CVD,878.0,Fe,C2H2,972471.0,28.1,797.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_171,SYNTHETIC_171,Synthetic data based on literature ranges (MWCNT),2018,Literature-based synthesis,39.35,139.6,14,CVD,770.0,Co/Mo,C2H2,397800.0,41.4,904.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_172,SYNTHETIC_172,Synthetic data based on literature ranges (MWCNT),2020,Literature-based synthesis,23.25,256.2,12,Laser ablation,,,,327275.0,35.1,600.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_173,SYNTHETIC_173,Synthetic data based on literature ranges (MWCNT),2015,Literature-based synthesis,37.61,667.2,6,Laser ablation,,,,734847.0,41.2,924.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_174,SYNTHETIC_174,Synthetic data based on literature ranges (MWCNT),2010,Literature-based synthesis,12.67,120.8,19,HiPco,,,,210674.0,26.2,315.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_175,SYNTHETIC_175,Synthetic data based on literature ranges (MWCNT),2018,Literature-based synthesis,8.74,457.7,6,CVD,875.0,Ni,C2H2,531907.0,58.0,222.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_176,SYNTHETIC_176,Synthetic data based on literature ranges (MWCNT),2023,Literature-based synthesis,33.04,869.2,16,Arc discharge,,,,408388.0,47.3,379.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_177,SYNTHETIC_177,Synthetic data based on literature ranges (MWCNT),2022,Literature-based synthesis,17.47,707.6,11,Arc discharge,,,,246144.0,23.2,919.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_178,SYNTHETIC_178,Synthetic data based on literature ranges (MWCNT),2011,Literature-based synthesis,23.86,869.5,16,Arc discharge,,,,854304.0,76.1,942.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_179,SYNTHETIC_179,Synthetic data based on literature ranges (MWCNT),2010,Literature-based synthesis,14.47,832.6,16,Arc discharge,,,,127348.0,75.2,948.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_180,SYNTHETIC_180,Synthetic data based on literature ranges (MWCNT),2018,Literature-based synthesis,31.23,941.5,15,CVD,895.0,Fe,C2H4,999472.0,13.4,1223.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_181,SYNTHETIC_181,Synthetic data based on literature ranges (MWCNT),2022,Literature-based synthesis,49.69,754.9,14,CVD,733.0,Ni,CO,933107.0,40.7,1132.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_182,SYNTHETIC_182,Synthetic data based on literature ranges (MWCNT),2012,Literature-based synthesis,40.5,441.2,12,CVD,789.0,Ni,C2H2,667188.0,52.7,775.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_183,SYNTHETIC_183,Synthetic data based on literature ranges (MWCNT),2017,Literature-based synthesis,21.26,454.2,18,Arc discharge,,,,499978.0,11.0,865.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_184,SYNTHETIC_184,Synthetic data based on literature ranges (MWCNT),2021,Literature-based synthesis,34.41,623.3,15,Arc discharge,,,,588127.0,76.6,1093.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_185,SYNTHETIC_185,Synthetic data based on literature ranges (MWCNT),2021,Literature-based synthesis,4.21,347.8,13,CVD,858.0,Fe,C2H2,454929.0,48.5,965.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_186,SYNTHETIC_186,Synthetic data based on literature ranges (MWCNT),2015,Literature-based synthesis,47.91,28.1,12,CVD,894.0,Co/Mo,CH4,934331.0,14.2,1129.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_187,SYNTHETIC_187,Synthetic data based on literature ranges (MWCNT),2011,Literature-based synthesis,12.14,174.7,5,CVD,785.0,Co,Ethanol,585245.0,31.8,688.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_188,SYNTHETIC_188,Synthetic data based on literature ranges (MWCNT),2017,Literature-based synthesis,21.8,977.0,12,CVD,958.0,Fe/Co,CH4,365750.0,65.5,415.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_189,SYNTHETIC_189,Synthetic data based on literature ranges (MWCNT),2022,Literature-based synthesis,48.26,488.7,8,Laser ablation,,,,436159.0,46.9,318.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_190,SYNTHETIC_190,Synthetic data based on literature ranges (MWCNT),2019,Literature-based synthesis,31.28,821.0,10,Laser ablation,,,,681945.0,22.2,561.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_191,SYNTHETIC_191,Synthetic data based on literature ranges (MWCNT),2016,Literature-based synthesis,45.3,359.9,6,CVD,920.0,Co/Mo,C2H4,828577.0,63.7,332.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_192,SYNTHETIC_192,Synthetic data based on literature ranges (MWCNT),2014,Literature-based synthesis,30.57,176.3,4,Laser ablation,,,,525603.0,47.5,328.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_193,SYNTHETIC_193,Synthetic data based on literature ranges (MWCNT),2012,Literature-based synthesis,33.17,611.0,12,CVD,817.0,Ni,C2H2,989007.0,19.6,901.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_194,SYNTHETIC_194,Synthetic data based on literature ranges (MWCNT),2019,Literature-based synthesis,23.81,451.3,10,Arc discharge,,,,992130.0,19.0,325.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_195,SYNTHETIC_195,Synthetic data based on literature ranges (MWCNT),2013,Literature-based synthesis,18.85,906.5,14,CVD,726.0,Co/Mo,CH4,391034.0,25.9,595.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_196,SYNTHETIC_196,Synthetic data based on literature ranges (MWCNT),2015,Literature-based synthesis,23.79,833.5,6,CVD,892.0,Fe,C2H4,712119.0,26.2,586.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_197,SYNTHETIC_197,Synthetic data based on literature ranges (MWCNT),2022,Literature-based synthesis,34.47,994.2,3,CVD,999.0,Co,C2H2,622428.0,16.2,875.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_198,SYNTHETIC_198,Synthetic data based on literature ranges (MWCNT),2023,Literature-based synthesis,35.43,208.9,17,CVD,827.0,Fe/Co,CH4,370768.0,78.7,741.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_199,SYNTHETIC_199,Synthetic data based on literature ranges (MWCNT),2017,Literature-based synthesis,14.03,405.3,9,CVD,921.0,Fe/Co,CH4,704403.0,16.5,456.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_200,SYNTHETIC_200,Synthetic data based on literature ranges (MWCNT),2016,Literature-based synthesis,38.5,136.4,17,Arc discharge,,,,243374.0,14.4,376.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_201,SYNTHETIC_201,Synthetic data based on literature ranges (MWCNT),2016,Literature-based synthesis,15.37,366.5,3,Laser ablation,,,,598422.0,31.4,467.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_202,SYNTHETIC_202,Synthetic data based on literature ranges (MWCNT),2019,Literature-based synthesis,47.29,874.6,7,Laser ablation,,,,547267.0,79.5,942.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_203,SYNTHETIC_203,Synthetic data based on literature ranges (MWCNT),2015,Literature-based synthesis,26.55,403.2,7,Laser ablation,,,,442561.0,71.5,957.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_204,SYNTHETIC_204,Synthetic data based on literature ranges (MWCNT),2018,Literature-based synthesis,9.64,219.9,15,CVD,821.0,Fe,C2H4,411490.0,78.3,888.0,MWCNT synthetic data,Synthetic,MWCNT,
CNT_205,SYNTHETIC_205,Synthetic data based on literature ranges (MWCNT),2022,Literature-based synthesis,30.03,484.6,2,Laser ablation,,,,538356.0,52.4,676.0,MWCNT synthetic data,Synthetic,MWCNT,
