Category,Conductivity (MSm-1),Density (g cm-3),Specific Conductivity (kS m2/kg),Electrical Anisotropy,Alignment figure of merit,Alignment method,Alignment FWHM,FWHM type,Raman G:D,Raman wavelength,(10^-12)*G:D λ^4,Doped or Acid Exposure (Yes/ No),Tensile Strength (MPa),Specific Strength (N/Tex),Young's Modulus (GPa),Unnamed: 16,Uber Parameter,Specific Uber Parameter,CNT Diameter (nm),Plottable CNT Diameter (nm),Date Entered and Checked ,Notes,Year,Production Process,Post Process,Intentionally added intercalation dope,Host Conductivity (MSm-1),Sorted Status,Bulk Fiber Diameter (microns),G Peak Position (cm-1),Thermal Conductivity (W/(m K)),T Star (K),R value at lowest temp,R value at 4.2 K,R value at 10 K,R value at 77 K,R value at 300 K,R(300K)/R(4.2K),R(300K)/R(10K),Reference,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Log Conductivity,Log Density,Log Specific Conductivity,Log Tensile Strength,Log Specific Strength,Log Youngs Modulus,Log Raman G:D Ratio,Log Raman (10^-12)*G:D λ^4,Log CNT Diameter,Log Fiber Diameter,Log Thermal Conductivity,Log (R(300K)/R(4.2)),Log (R(300K)/R(10)),Log Host Conductivity ,Log Thermal Conductivity ,Ampacity Measurement Config,Medium 1,Substrate,Absolute I max (mA),Absolute J max (A/m2),Specific J max (mA/tex),Absolute J failure (A/m2,Specific J failure (mA/tex),Breakdown Temp (oC),Medium 2,Substrate 2,Absolute I max (mA).1,Absolute J max (A/m2).1,Specific J max (mA/tex).1,Absolute J failure (A/m2.1,Specific J failure (mA/tex).1,Probe separation for Electrical conductivity (microns),Probe separation for Ampacity (microns),Notes on ampacity,Substrate for ampacity (Yes/No),Notes on substrate ,Log (Jmax in Air (A/m2)),Log (Jmax in Vacuum(A/m2)),Bulk fibre diameter (nm),Log (Bulk fibre diameter (nm)),Effective diameter for ampacity (nm),Log (Effective diameter for ampacity (nm)),Notes on diameter,Category 2,Diameter Regime,Log (Probe separation for ampacity (microns)),Probe separation regime
Unaligned Few-wall CNTs,0.00378647208020107,0.480443258655338,0.00788120555754831,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,5.2631578947368425,532,0.42159255040000004,No,27.2314180820386,0.05667977974808877,Not Reported/ Can not calculate,,0.10311100427192174,0.00044670499515125136,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200511,700 microns long,2013.0,Buckypaper,As-dried,,,Unsorted ,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2013 Influence of lengths of millimeter-scale single-walled carbon nanotube on electrical and mechanical properties of buckypaper,,,,,12,-2.42176524112626,-0.31835789604535797,-2.103407345080902,1.4350702579087606,-1.2465718460458814,,0.721246399047171,-0.3751070717726362,,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Unaligned Few-wall CNTs,0.00400788384355981,0.620325659420248,0.006460935127696556,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,5.2631578947368425,532,0.42159255040000004,No,36.1304132420381,0.05824426685139115,Not Reported/ Can not calculate,,0.14480649949390392,0.00037631242968708513,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200511,700 microns long,2013.0,Buckypaper,As-dried,,,Unsorted ,Not Reported/ Can not calculate,1576.9,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2013 Influence of lengths of millimeter-scale single-walled carbon nanotube on electrical and mechanical properties of buckypaper,,,,,12,-2.3970848736757455,-0.20738025411773225,-2.189704619558013,1.5578729288448143,-1.2347468170374534,,0.721246399047171,-0.3751070717726362,,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Unaligned Few-wall CNTs,0.00159239326466698,0.370241210115595,0.004300961700535201,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,5.88235294117647,532,0.4711916739764705,No,14.1286093573343,0.03816055309705565,Not Reported/ Can not calculate,,0.02249830237973001,0.0001641270773416763,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200511,350 microns long,2013.0,Buckypaper,Compressed,,,Unsorted ,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2013 Influence of lengths of millimeter-scale single-walled carbon nanotube on electrical and mechanical properties of buckypaper,,,,,12,-2.7979496680159417,-0.43151524325539037,-2.366434424760551,1.1500994174637331,-1.4183853392808763,,0.769551078621726,-0.32680239219808127,,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Unaligned Few-wall CNTs,0.0017042213201573298,0.400345240208174,0.004256879185752673,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,5.88235294117647,532,0.4711916739764705,No,15.2500666929203,0.038092289257617935,Not Reported/ Can not calculate,,0.025989488791895957,0.00016215427327842392,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200511,350 microns long,2013.0,Buckypaper,Compressed,,,Unsorted ,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2013 Influence of lengths of millimeter-scale single-walled carbon nanotube on electrical and mechanical properties of buckypaper,,,,,12,-2.7684740058829567,-0.3975653305478774,-2.370908675335079,1.1832717429814232,-1.4191629264706993,,0.769551078621726,-0.32680239219808127,,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Unaligned Few-wall CNTs,0.0019042201750820102,0.500385890381939,0.0038055033358925044,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,5.88235294117647,532,0.4711916739764705,No,20.3118687991463,0.04059240915774519,Not Reported/ Can not calculate,,0.038678270360953185,0.00015447454846171274,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200511,350 microns long,2013.0,Buckypaper,As-dried,,,Unsorted ,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2013 Influence of lengths of millimeter-scale single-walled carbon nanotube on electrical and mechanical properties of buckypaper,,,,,12,-2.720282837834482,-0.3006949448132661,-2.419587893021216,1.3077498826278355,-1.3915551725588984,,0.769551078621726,-0.32680239219808127,,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Unaligned Few-wall CNTs,0.00350111931112268,0.610466560938045,0.0057351532993762154,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,5.88235294117647,532,0.4711916739764705,No,27.1821288380187,0.04452681043864311,Not Reported/ Can not calculate,,0.09516787619221197,0.00025536808379788336,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200511,350 microns long,2013.0,Buckypaper,As-dried,,,Unsorted ,Not Reported/ Can not calculate,1578.1,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2013 Influence of lengths of millimeter-scale single-walled carbon nanotube on electrical and mechanical properties of buckypaper,,,,,12,-2.4557930890980626,-0.21433812008571798,-2.2414549690123446,1.434283466612792,-1.3513784133014901,,0.769551078621726,-0.32680239219808127,,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,2.9,1.3,2.2307692307692304,Not Reported/ Can not calculate,0.986,XRD Herman,9.4,X ray,50,633,8.02758373605,Yes,1300,1,200,,3770,2.2307692307692304,3.2,3.2,20200508,SWCNT extrusion,2013.0,Liquid Extrusion ,,,,Unsorted,9,Not Reported/ Can not calculate,360.7,69,0.3080808080808083,0.3080808080808083,0.27917620137299803,0.24400000000000027,0.33701657458563633,1.093922651933704,1.2071823204419911,"2013 Strong, Light, Multifunctional Fibers of Carbon Nanotubes with Ultrahigh Conductivity",,,,,3,0.4623979978989561,0.11394335230683679,0.34845464559211925,3.113943352306837,0.0,2.3010299956639813,1.6989700043360187,0.9045848444054392,0.505149978319906,0.9542425094393249,2.5571461423183632,0.03898661539234752,0.08177286643725692,,2.5571461423183632,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,9000,3.9542425094393248,9000,3.9542425094393248,,CNT,large,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,5,1.4,3.5714285714285716,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,Yes,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,3.2,3.2,20200508,I Doped superacid extrusion,2013.0,Liquid Extrusion ,Iodine doped,I2,2.9,Unsorted,Not Reported/ Can not calculate,Not Reported/ Can not calculate,647,50.8,0.13974799541809857,0.13974799541809857,0.1334792122538294,0.1280167890870935,0.1826347305389223,1.3068862275449107,1.3682634730538925,"2013 Strong, Light, Multifunctional Fibers of Carbon Nanotubes with Ultrahigh Conductivity",,,,,3,0.6989700043360189,0.146128035678238,0.5528419686577808,,,,,,0.505149978319906,,2.8109042806687006,0.11623778123002422,0.13616973325828585,0.4623979978989561,2.8109042806687006,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,3.2,0.505149978319906,,CNT,sub-micron,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,0.4,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,No,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,3.2,3.2,20200508,DeDoped Annealed superacid extrusion,2013.0,Liquid Extrusion ,Annealed,,,Unsorted,Not Reported/ Can not calculate,Not Reported/ Can not calculate,580,196,4.796573875802994,4.796573875802994,3.5275590551181084,2.2649140546006072,2.099343955014057,0.43767572633552027,0.5951265229615744,"2013 Strong, Light, Multifunctional Fibers of Carbon Nanotubes with Ultrahigh Conductivity",,,,,3,-0.3979400086720376,,,,,,,,0.505149978319906,,2.7634279935629373,-0.35884753885835763,-0.2253906941324943,,2.7634279935629373,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,3.2,0.505149978319906,,CNT,sub-micron,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Multiwall CNTs,0.027,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,No,570,Not Reported/ Can not calculate,57.1,,15.39,Not Reported/ Can not calculate,20,20,20201129,,2013.0,Forest derived,As-is,,,Unsorted,Not Reported/ Can not calculate,Not Reported/ Can not calculate,165,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2013_A simultaneous increase in the thermal and electrical transport in carbon nanotube yarns induced by inter-tube metallic welding,,,,,1,-1.5686362358410126,,,2.7558748556724915,,1.7566361082458481,,,1.3010299956639813,,2.2174839442139063,,,,2.2174839442139063,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,20,1.3010299956639813,,CNT,sub-micron,Not reported/Can not calculate,Not reported/Can not calculate
Individual Multiwall CNTs,Not Reported/ Can not calculate,2.1,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,No,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,60,60,20200519,"Unfilled MW, Diameter from SEM, density estimated 2.1 g/cm3",2013.0,Chemical Vapor Deposition,As-is,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2013_Electrical transport and electromigration studies on nickel encapsulated carbon nanotubes: Possible future interconnects,,,,,2,,0.3222192947339193,,,,,,,1.7781512503836436,,,,,,,Two-probe,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Vacuum,Si/SiO2,Not Reported/ Can not calculate,40000000000,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,2,2,,yes,,,10.602059991327963,,,60,1.7781512503836436,,CNT,sub-micron,0.3010299956639812,sub-mm
Metal CNT Composite,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,No,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,67,67,20200519,Ni encapsulated MWCNT,2013.0,Chemical Vapor Deposition,As-is,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2013_Electrical transport and electromigration studies on nickel encapsulated carbon nanotubes: Possible future interconnects,,,,,2,,,,,,,,,1.8260748027008264,,,,,,,Two-probe,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Vacuum,Si/SiO2,0.457,130000000000,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,2,2,,yes,,,11.113943352306837,,,67,1.8260748027008264,,Metal,sub-micron,0.3010299956639812,sub-mm
Aligned Multiwall CNTs,Not Reported/ Can not calculate,0.17777777777777778,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,,No,320,1.8,25,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,10,10,20200716,CNTs firectly pulled from forests,2013.0,Forest derived,Densified,,,Unsorted,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2013_Enhancing the tensile properties of continuous millimeter-scale carbon nanotube fibers by densification,,,,,3,,-0.7501225267834001,,2.505149978319906,0.25527250510330607,1.3979400086720377,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,10,1.0,,CNT,sub-micron,Not reported/Can not calculate,Not reported/Can not calculate
Carbon Fiber,Not Reported/ Can not calculate,2.2142857142857144,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,No,3100,1.4,966,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200716,,2005.0,Carbon Fiber,As-is,,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2013_Enhancing the tensile properties of continuous millimeter-scale carbon nanotube fibers by densification,,,,,3,,0.3452336581560347,,3.4913616938342726,0.146128035678238,2.9849771264154934,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,Not Reported/ Can not calculate,,,Other Carbon,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
